CUST_ID,agg_ncluster2_linkageward,agg_ncluster2_linkagecomplete,agg_ncluster2_linkageaverage,agg_ncluster2_linkagesingle,agg_ncluster3_linkageward,agg_ncluster3_linkagecomplete,agg_ncluster3_linkageaverage,agg_ncluster3_linkagesingle,agg_ncluster4_linkageward,agg_ncluster4_linkagecomplete,agg_ncluster4_linkageaverage,agg_ncluster4_linkagesingle,agg_ncluster5_linkageward,agg_ncluster5_linkagecomplete,agg_ncluster5_linkageaverage,agg_ncluster5_linkagesingle,agg_ncluster6_linkageward,agg_ncluster6_linkagecomplete,agg_ncluster6_linkageaverage,agg_ncluster6_linkagesingle,agg_ncluster7_linkageward,agg_ncluster7_linkagecomplete,agg_ncluster7_linkageaverage,agg_ncluster7_linkagesingle,agg_ncluster8_linkageward,agg_ncluster8_linkagecomplete,agg_ncluster8_linkageaverage,agg_ncluster8_linkagesingle,agg_ncluster9_linkageward,agg_ncluster9_linkagecomplete,agg_ncluster9_linkageaverage,agg_ncluster9_linkagesingle,agg_ncluster10_linkageward,agg_ncluster10_linkagecomplete,agg_ncluster10_linkageaverage,agg_ncluster10_linkagesingle,ms_quantile0.1,ms_quantile0.2,ms_quantile0.3,ms_quantile0.4,ms_quantile0.5,birch_threshold0.1_factor10_ncluster2,birch_threshold0.1_factor10_ncluster3,birch_threshold0.1_factor10_ncluster4,birch_threshold0.1_factor10_ncluster5,birch_threshold0.1_factor10_ncluster6,birch_threshold0.1_factor20_ncluster2,birch_threshold0.1_factor20_ncluster3,birch_threshold0.1_factor20_ncluster4,birch_threshold0.1_factor20_ncluster5,birch_threshold0.1_factor20_ncluster6,birch_threshold0.1_factor30_ncluster2,birch_threshold0.1_factor30_ncluster3,birch_threshold0.1_factor30_ncluster4,birch_threshold0.1_factor30_ncluster5,birch_threshold0.1_factor30_ncluster6,birch_threshold0.1_factor40_ncluster2,birch_threshold0.1_factor40_ncluster3,birch_threshold0.1_factor40_ncluster4,birch_threshold0.1_factor40_ncluster5,birch_threshold0.1_factor40_ncluster6,birch_threshold0.1_factor50_ncluster2,birch_threshold0.1_factor50_ncluster3,birch_threshold0.1_factor50_ncluster4,birch_threshold0.1_factor50_ncluster5,birch_threshold0.1_factor50_ncluster6,birch_threshold0.3_factor10_ncluster2,birch_threshold0.3_factor10_ncluster3,birch_threshold0.3_factor10_ncluster4,birch_threshold0.3_factor10_ncluster5,birch_threshold0.3_factor10_ncluster6,birch_threshold0.3_factor20_ncluster2,birch_threshold0.3_factor20_ncluster3,birch_threshold0.3_factor20_ncluster4,birch_threshold0.3_factor20_ncluster5,birch_threshold0.3_factor20_ncluster6,birch_threshold0.3_factor30_ncluster2,birch_threshold0.3_factor30_ncluster3,birch_threshold0.3_factor30_ncluster4,birch_threshold0.3_factor30_ncluster5,birch_threshold0.3_factor30_ncluster6,birch_threshold0.3_factor40_ncluster2,birch_threshold0.3_factor40_ncluster3,birch_threshold0.3_factor40_ncluster4,birch_threshold0.3_factor40_ncluster5,birch_threshold0.3_factor40_ncluster6,birch_threshold0.3_factor50_ncluster2,birch_threshold0.3_factor50_ncluster3,birch_threshold0.3_factor50_ncluster4,birch_threshold0.3_factor50_ncluster5,birch_threshold0.3_factor50_ncluster6,birch_threshold0.5_factor10_ncluster2,birch_threshold0.5_factor10_ncluster3,birch_threshold0.5_factor10_ncluster4,birch_threshold0.5_factor10_ncluster5,birch_threshold0.5_factor10_ncluster6,birch_threshold0.5_factor20_ncluster2,birch_threshold0.5_factor20_ncluster3,birch_threshold0.5_factor20_ncluster4,birch_threshold0.5_factor20_ncluster5,birch_threshold0.5_factor20_ncluster6,birch_threshold0.5_factor30_ncluster2,birch_threshold0.5_factor30_ncluster3,birch_threshold0.5_factor30_ncluster4,birch_threshold0.5_factor30_ncluster5,birch_threshold0.5_factor30_ncluster6,birch_threshold0.5_factor40_ncluster2,birch_threshold0.5_factor40_ncluster3,birch_threshold0.5_factor40_ncluster4,birch_threshold0.5_factor40_ncluster5,birch_threshold0.5_factor40_ncluster6,birch_threshold0.5_factor50_ncluster2,birch_threshold0.5_factor50_ncluster3,birch_threshold0.5_factor50_ncluster4,birch_threshold0.5_factor50_ncluster5,birch_threshold0.5_factor50_ncluster6,birch_threshold0.7_factor10_ncluster2,birch_threshold0.7_factor10_ncluster3,birch_threshold0.7_factor10_ncluster4,birch_threshold0.7_factor10_ncluster5,birch_threshold0.7_factor10_ncluster6,birch_threshold0.7_factor20_ncluster2,birch_threshold0.7_factor20_ncluster3,birch_threshold0.7_factor20_ncluster4,birch_threshold0.7_factor20_ncluster5,birch_threshold0.7_factor20_ncluster6,birch_threshold0.7_factor30_ncluster2,birch_threshold0.7_factor30_ncluster3,birch_threshold0.7_factor30_ncluster4,birch_threshold0.7_factor30_ncluster5,birch_threshold0.7_factor30_ncluster6,birch_threshold0.7_factor40_ncluster2,birch_threshold0.7_factor40_ncluster3,birch_threshold0.7_factor40_ncluster4,birch_threshold0.7_factor40_ncluster5,birch_threshold0.7_factor40_ncluster6,birch_threshold0.7_factor50_ncluster2,birch_threshold0.7_factor50_ncluster3,birch_threshold0.7_factor50_ncluster4,birch_threshold0.7_factor50_ncluster5,birch_threshold0.7_factor50_ncluster6,birch_threshold0.9_factor10_ncluster2,birch_threshold0.9_factor10_ncluster3,birch_threshold0.9_factor10_ncluster4,birch_threshold0.9_factor10_ncluster5,birch_threshold0.9_factor10_ncluster6,birch_threshold0.9_factor20_ncluster2,birch_threshold0.9_factor20_ncluster3,birch_threshold0.9_factor20_ncluster4,birch_threshold0.9_factor20_ncluster5,birch_threshold0.9_factor20_ncluster6,birch_threshold0.9_factor30_ncluster2,birch_threshold0.9_factor30_ncluster3,birch_threshold0.9_factor30_ncluster4,birch_threshold0.9_factor30_ncluster5,birch_threshold0.9_factor30_ncluster6,birch_threshold0.9_factor40_ncluster2,birch_threshold0.9_factor40_ncluster3,birch_threshold0.9_factor40_ncluster4,birch_threshold0.9_factor40_ncluster5,birch_threshold0.9_factor40_ncluster6,birch_threshold0.9_factor50_ncluster2,birch_threshold0.9_factor50_ncluster3,birch_threshold0.9_factor50_ncluster4,birch_threshold0.9_factor50_ncluster5,birch_threshold0.9_factor50_ncluster6,hdbscan_mincluster5_minsample5,hdbscan_mincluster5_minsample6,hdbscan_mincluster5_minsample7,hdbscan_mincluster5_minsample8,hdbscan_mincluster5_minsample9,hdbscan_mincluster5_minsample10,hdbscan_mincluster10_minsample5,hdbscan_mincluster10_minsample6,hdbscan_mincluster10_minsample7,hdbscan_mincluster10_minsample8,hdbscan_mincluster10_minsample9,hdbscan_mincluster10_minsample10,hdbscan_mincluster15_minsample5,hdbscan_mincluster15_minsample6,hdbscan_mincluster15_minsample7,hdbscan_mincluster15_minsample8,hdbscan_mincluster15_minsample9,hdbscan_mincluster15_minsample10,hdbscan_mincluster20_minsample5,hdbscan_mincluster20_minsample6,hdbscan_mincluster20_minsample7,hdbscan_mincluster20_minsample8,hdbscan_mincluster20_minsample9,hdbscan_mincluster20_minsample10,hdbscan_mincluster25_minsample5,hdbscan_mincluster25_minsample6,hdbscan_mincluster25_minsample7,hdbscan_mincluster25_minsample8,hdbscan_mincluster25_minsample9,hdbscan_mincluster25_minsample10,hdbscan_mincluster30_minsample5,hdbscan_mincluster30_minsample6,hdbscan_mincluster30_minsample7,hdbscan_mincluster30_minsample8,hdbscan_mincluster30_minsample9,hdbscan_mincluster30_minsample10,hdbscan_mincluster35_minsample5,hdbscan_mincluster35_minsample6,hdbscan_mincluster35_minsample7,hdbscan_mincluster35_minsample8,hdbscan_mincluster35_minsample9,hdbscan_mincluster35_minsample10,hdbscan_mincluster40_minsample5,hdbscan_mincluster40_minsample6,hdbscan_mincluster40_minsample7,hdbscan_mincluster40_minsample8,hdbscan_mincluster40_minsample9,hdbscan_mincluster40_minsample10,hdbscan_mincluster45_minsample5,hdbscan_mincluster45_minsample6,hdbscan_mincluster45_minsample7,hdbscan_mincluster45_minsample8,hdbscan_mincluster45_minsample9,hdbscan_mincluster45_minsample10,hdbscan_mincluster50_minsample5,hdbscan_mincluster50_minsample6,hdbscan_mincluster50_minsample7,hdbscan_mincluster50_minsample8,hdbscan_mincluster50_minsample9,hdbscan_mincluster50_minsample10,optics_minsamp30_xi0.0005,optics_minsamp30_xi0.005,optics_minsamp30_xi0.01,optics_minsamp30_xi0.02,optics_minsamp30_xi0.05,optics_minsamp60_xi0.0005,optics_minsamp60_xi0.005,optics_minsamp60_xi0.01,optics_minsamp60_xi0.02,optics_minsamp60_xi0.05,optics_minsamp80_xi0.0005,optics_minsamp80_xi0.005,optics_minsamp80_xi0.01,optics_minsamp80_xi0.02,optics_minsamp80_xi0.05,optics_minsamp120_xi0.0005,optics_minsamp120_xi0.005,optics_minsamp120_xi0.01,optics_minsamp120_xi0.02,optics_minsamp120_xi0.05,optics_minsamp140_xi0.0005,optics_minsamp140_xi0.005,optics_minsamp140_xi0.01,optics_minsamp140_xi0.02,optics_minsamp140_xi0.05
C17050,0,0,0,0,2,2,0,0,2,0,1,0,2,4,1,0,2,4,1,0,6,4,1,2,6,4,1,2,6,4,1,2,6,4,1,2,3,2,0,0,0,0,2,2,2,5,0,2,2,2,2,0,2,2,2,5,0,1,0,4,4,0,2,2,2,2,0,1,0,3,3,0,1,0,3,3,0,1,0,4,4,0,2,2,2,2,0,2,2,0,5,0,1,0,4,4,0,0,1,4,4,0,0,2,2,2,0,1,0,4,4,0,2,2,0,5,0,1,0,4,4,0,0,2,2,5,0,2,2,2,5,0,2,2,0,5,0,1,0,4,4,0,2,2,0,5,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,32,22,16,15,14,13,8,9,12,11,11,12,8,7,10,10,10,11,8,8,10,10,10,1,8,8,10,1,1,1,7,7,1,1,1,1,6,6,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0
C12322,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,6,0,0,0,6,0,8,8,6,0,8,8,6,0,3,2,0,0,0,0,0,1,0,2,0,1,0,4,4,0,1,0,0,2,0,2,2,0,5,0,1,0,4,4,1,0,1,0,5,0,1,0,3,3,1,0,1,0,5,0,0,1,0,5,0,1,0,2,0,0,2,2,0,5,1,1,0,1,1,0,2,0,0,5,0,1,0,4,4,0,1,0,4,4,0,2,2,0,0,0,2,0,4,4,0,0,1,0,1,0,1,0,4,4,0,2,2,0,5,0,1,0,4,4,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,55,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,44,-1,-1,1,21,-1,36,1,1,1,20,-1,1,1,1,1,17,-1,0,0,0,0,14,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,3,3,-1,-1,-1,2,2,2,-1,-1,1,1,1,-1,-1,1,1,1,-1,-1
C12605,1,0,0,0,0,0,2,2,3,3,0,2,3,3,4,2,3,3,4,2,3,3,4,6,3,7,4,6,3,7,4,6,3,7,4,6,4,3,0,0,0,1,1,0,4,4,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,0,1,0,4,4,0,1,0,4,4,0,1,0,3,3,1,1,0,4,4,1,0,3,3,3,1,0,3,3,3,0,0,3,3,3,0,0,3,3,3,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,0,0,3,3,3,1,1,0,4,4,1,0,3,3,3,1,0,3,3,3,1,0,3,3,3,1,1,0,4,4,1,1,0,4,4,1,1,0,4,4,1,1,0,4,4,34,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,31,31,31,30,-1,18,18,18,15,5,14,14,13,10,3,8,8,7,4,3,7,7,6,3,2
C14055,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,6,0,0,7,6,3,0,7,6,3,0,7,6,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,130,77,57,67,48,51,55,46,40,54,37,35,46,33,35,47,30,29,38,30,31,38,26,1,24,27,25,1,1,1,25,22,1,1,1,1,23,15,0,0,0,0,19,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,6,-1,2,1,5,5,-1,1,-1
C16930,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,6,0,0,7,6,3,0,7,6,3,0,7,6,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,75,57,39,-1,33,30,24,32,27,-1,27,26,23,24,23,-1,22,20,23,-1,-1,-1,-1,1,-1,21,-1,1,1,1,-1,19,1,1,1,1,-1,16,0,0,0,0,-1,13,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,1,-1,-1,-1,2,1,4,-1,-1,1,-1
C11696,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,5,1,5,0,5,0,2,0,5,2,0,0,5,2,2,0,5,2,0,4,2,0,0,0,0,0,0,3,3,3,0,1,0,0,5,0,1,0,4,4,0,1,0,2,2,0,1,0,0,5,1,0,3,1,1,1,0,1,0,5,1,0,3,1,0,0,0,3,3,3,0,2,2,0,2,0,1,0,2,2,1,1,0,0,5,0,2,0,4,4,0,2,2,0,5,0,2,2,0,2,0,1,0,2,5,1,1,1,0,0,0,0,3,1,0,0,2,2,0,2,0,1,0,2,2,0,2,2,0,2,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,36,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,5,-1,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,4,4,1,1,1,1,3,3,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,28,28,27,16,17,17,17,14,4,13,13,12,9,2,7,7,6,3,2,6,6,5,2,1
C11073,0,0,0,0,1,2,0,0,0,0,2,0,1,1,0,0,0,1,0,0,2,0,5,0,2,3,2,0,2,1,0,0,2,1,9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,1,0,2,1,0,3,1,0,1,0,3,1,0,0,0,1,0,0,0,1,0,2,0,0,2,2,0,0,1,1,0,0,2,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,2,1,1,1,0,2,0,0,3,1,0,0,1,0,2,0,0,2,2,0,0,0,1,0,2,0,0,0,3,3,1,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,141,107,78,58,67,58,62,69,53,50,53,51,51,48,46,42,40,36,35,43,42,35,37,1,32,30,34,1,1,1,21,25,1,1,1,1,18,20,0,0,0,0,15,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,-1,6,6,6,-1,-1,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C17753,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,6,0,0,0,6,0,8,8,6,0,8,8,6,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4,0,1,0,0,2,0,2,2,0,5,0,1,0,4,4,1,0,1,0,5,1,0,3,1,0,1,0,1,0,5,0,0,1,0,0,0,1,0,2,0,0,2,2,0,5,1,1,0,1,1,0,2,0,0,5,0,1,0,4,4,0,1,0,4,4,0,2,2,0,0,0,2,0,4,4,0,0,1,0,2,0,1,0,4,4,0,2,2,0,5,0,1,0,4,4,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,76,58,-1,-1,-1,-1,25,34,-1,-1,-1,-1,25,26,-1,-1,-1,-1,21,23,-1,23,21,1,19,22,-1,1,1,1,18,20,1,1,1,1,14,17,0,0,0,0,11,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,9,9,8,-1,3,3,3,3,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1
C17801,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,5,1,5,0,5,0,2,0,5,2,0,0,5,2,2,0,5,2,0,4,2,0,0,0,0,0,0,3,3,3,0,1,0,0,5,0,1,0,4,4,0,1,0,2,2,0,1,0,0,5,1,0,3,1,1,1,0,1,0,5,1,0,3,1,0,0,0,3,3,3,0,2,2,0,2,0,1,0,2,2,1,1,0,0,5,0,2,0,4,4,0,2,2,0,5,0,2,2,0,2,0,1,0,2,5,1,1,1,0,0,0,0,3,1,0,0,2,2,0,2,0,1,0,2,2,0,2,2,0,2,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,36,25,10,9,8,7,11,11,6,6,6,6,5,10,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,4,4,1,1,1,1,3,3,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,28,28,27,16,17,17,17,14,4,13,13,12,9,2,7,7,6,3,2,6,6,5,2,1
C16501,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,6,0,0,7,6,3,0,7,6,3,0,7,6,3,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,124,88,64,64,54,52,57,53,47,47,45,45,43,41,38,40,34,32,37,35,34,32,30,1,33,21,30,1,1,1,31,19,1,1,1,1,16,16,0,0,0,0,13,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,21,21,20,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,1,-1,-1,-1,2,1,5,5,-1,1,-1
C16557,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,5,0,0,0,2,0,0,3,0,0,9,3,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,1,0,2,1,0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,1,1,0,0,2,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,2,1,1,1,0,2,0,0,1,0,1,0,1,0,2,0,0,2,2,0,0,0,1,0,2,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,-1,98,80,75,58,55,44,61,57,62,38,48,37,46,50,53,31,34,31,41,46,44,27,1,28,33,38,1,1,1,30,27,1,1,1,1,21,22,0,0,0,0,17,18,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,7,-1,10,10,9,-1,8,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C15856,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,5,1,5,0,5,0,2,0,5,2,0,0,5,2,2,0,5,2,0,4,5,2,0,0,0,0,0,3,3,3,0,1,0,0,5,0,1,0,4,4,0,1,0,2,2,0,1,0,0,5,1,0,3,1,1,1,0,1,0,5,1,0,3,1,0,0,0,3,3,3,0,2,2,0,2,0,1,0,2,2,1,1,0,0,5,0,2,0,4,4,0,2,2,0,5,0,2,2,0,2,0,1,0,2,5,1,1,1,0,0,0,0,3,1,0,0,2,2,0,2,0,1,0,2,2,0,2,2,0,2,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,39,21,6,6,5,5,5,4,5,5,5,4,4,4,6,6,6,4,4,4,6,6,6,1,4,4,6,1,1,1,5,5,1,1,1,1,4,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,29,29,28,17,-1,-1,-1,-1,-1,13,13,12,9,2,7,7,6,3,2,6,6,5,2,1
C14962,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,4,1,5,0,4,0,2,0,4,3,0,0,4,1,8,0,1,1,8,0,2,0,0,0,0,0,0,3,3,3,0,1,0,0,1,0,1,0,4,4,0,1,0,2,2,0,1,0,0,1,1,0,3,1,1,1,0,1,0,1,1,0,3,1,0,0,0,3,3,3,0,1,0,1,1,0,1,0,2,2,1,1,0,0,5,0,2,0,4,4,0,1,0,2,0,0,1,0,2,0,0,1,0,2,5,1,1,1,0,2,0,0,3,1,0,0,1,0,2,0,0,1,0,2,2,0,1,0,2,0,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,91,55,50,37,29,25,36,30,35,31,23,22,31,22,31,28,20,18,20,21,22,21,19,1,18,18,19,1,1,1,17,16,1,1,1,1,13,12,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,-1,8,8,8,7,2,9,9,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C12216,1,0,0,0,0,0,2,0,1,2,0,0,4,2,2,0,1,0,2,0,0,1,0,0,1,1,5,0,1,0,5,0,0,0,5,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,1,1,0,1,1,1,0,1,4,4,1,0,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,2,0,1,1,1,1,0,3,3,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,87,59,36,28,31,28,31,28,24,24,25,24,22,23,21,21,18,19,22,22,21,20,17,1,20,19,17,1,1,1,19,17,1,1,1,1,15,13,0,0,0,0,12,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,-1,11,11,11,10,-1,-1,-1,-1,-1,1,-1,-1,-1,2,1,-1,-1,-1,1,-1
C10617,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,6,0,0,0,6,0,8,3,6,0,8,3,6,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4,0,1,0,0,2,0,2,2,0,5,0,1,0,4,4,1,0,1,0,5,1,0,3,1,0,1,0,1,0,5,0,0,1,0,5,0,1,0,2,0,0,2,2,0,0,1,1,0,1,1,0,2,0,0,5,0,1,0,4,4,0,1,0,4,4,0,2,2,0,0,0,2,0,4,4,0,0,1,0,1,0,1,0,4,4,0,2,2,0,5,0,1,0,4,4,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,-1,-1,-1,-1,69,-1,-1,-1,56,55,55,-1,-1,54,49,49,43,-1,-1,47,45,40,40,1,21,37,37,1,1,1,20,31,1,1,1,1,17,26,0,0,0,0,14,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,-1,3,3,-1,-1,-1,2,2,2,-1,-1,1,1,1,-1,-1,1,1,1,-1,-1
C11602,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,2,6,0,0,0,6,0,8,8,6,0,8,8,6,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4,0,1,0,0,2,0,2,2,0,5,0,1,0,4,4,1,0,1,0,5,1,0,3,1,0,1,0,1,0,5,0,0,1,0,0,0,1,0,2,0,0,2,2,0,5,1,1,0,1,1,0,2,0,0,5,0,1,0,4,4,0,1,0,4,4,0,2,2,0,0,0,2,0,4,4,0,0,1,0,2,0,1,0,4,4,0,2,2,0,5,0,1,0,4,4,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,76,58,45,35,35,32,25,34,29,29,29,28,25,26,25,27,24,23,21,23,25,23,21,1,19,22,20,1,1,1,18,20,1,1,1,1,14,17,0,0,0,0,11,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,-1,9,9,9,8,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C15039,0,0,0,0,1,2,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,5,0,0,3,2,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,0,1,0,2,1,0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2,2,0,0,1,1,0,1,1,0,2,0,0,1,0,1,0,2,0,0,1,0,2,0,0,2,2,0,2,1,1,1,0,2,0,0,1,0,1,0,1,0,2,0,0,2,2,0,0,0,1,0,2,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,126,68,58,47,56,61,59,41,42,38,46,54,48,32,37,31,35,38,40,28,33,26,31,1,21,24,28,1,1,1,20,-1,1,1,1,1,17,-1,0,0,0,0,14,-1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C11520,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,1,5,1,5,1,5,0,2,1,5,2,0,1,5,2,2,1,5,2,0,1,5,2,0,0,0,0,0,3,3,3,0,2,2,2,2,0,1,0,4,4,0,1,0,2,2,0,1,0,0,5,1,0,3,1,1,1,0,1,0,5,1,0,3,1,0,0,0,3,3,3,0,2,2,0,2,0,1,0,2,2,1,1,0,0,5,0,0,2,2,2,0,2,2,0,5,0,2,2,0,2,0,1,0,2,5,0,0,2,2,5,0,0,3,1,0,0,2,2,0,2,0,1,0,2,2,0,2,2,0,2,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,0,0,3,3,1,-1,-1,-1,-1,-1,2,3,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,30,30,29,18,-1,-1,-1,-1,-1,13,13,12,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
