CUST_ID,UMAP1,UMAP2,UMAP3
C19117,2.0666428,2.5028543,10.010467
C13403,7.0072193,6.6363525,6.6054044
C11948,5.3585343,2.3579228,6.892459
C14701,5.81386,7.140239,9.209406
C11846,0.034052838,4.4657273,5.2162724
C18319,3.4571986,3.2001317,10.62028
C16614,3.909946,11.619031,5.2141256
C13619,0.10592752,4.3105307,7.264961
C12249,0.038597766,4.933994,7.1125
C16002,4.1816406,8.184664,8.648836
C15988,1.3962196,5.5246944,5.970978
C12135,4.7286377,8.522637,7.088225
C15732,3.8486109,7.046891,4.675747
C14989,6.5682445,3.9437122,5.8501234
C13890,3.732892,5.7434607,7.5558615
C10911,1.0077796,2.9144804,9.614472
C13934,0.52027994,4.7312727,5.7377048
C17798,1.5739973,2.4932892,9.916598
C17774,3.7094731,6.5795116,7.301821
C16796,2.5818233,7.2835464,6.905033
C14191,4.7494574,7.725743,6.56049
C14966,5.269644,8.725045,5.716862
C18951,7.641853,7.7549024,7.1409373
C12902,0.7218994,4.8761773,6.3164463
C13935,7.345688,5.8423586,6.863301
C11762,-0.23149303,5.3689585,8.761494
C11201,5.367719,9.02215,5.94637
C12377,0.18181108,6.5077696,7.621693
C17295,6.19927,4.1278067,5.557716
C17800,7.0383606,7.850077,6.4398785
C17547,4.9454565,9.019219,5.671875
C13902,5.204693,6.9084053,8.85727
C16373,-0.676942,4.7806063,7.7378573
C13750,0.17404585,5.384036,6.74253
C16635,4.659458,8.485633,6.571839
C12929,5.8234987,7.087989,9.17474
C14636,4.9034815,3.5205536,5.6458597
C11616,5.3306875,3.1282117,5.8151245
C11842,5.338504,6.8765497,8.9654255
C13719,3.7229207,5.556588,6.400667
C13618,7.2199144,7.285147,7.6253533
C18061,3.7092993,7.107631,4.490314
C10935,0.54265827,3.884588,6.023539
C18887,1.0244637,3.1064613,10.137021
C15290,0.7190143,3.9815636,4.1693287
C19031,1.8219159,2.5734015,9.383577
C18941,7.0426183,7.8919353,6.456924
C12146,0.59033436,6.7363605,8.455153
C11617,7.780267,4.636697,8.031889
C16770,-0.91642904,4.507193,7.743245
C15133,3.16769,5.92413,7.6158686
C15241,4.499212,2.4765246,6.0125394
C13556,2.9996233,2.2386737,10.068392
C15401,2.0720296,5.5885873,6.781975
C13848,5.0501204,8.335863,7.803227
C16096,7.5397673,7.8039236,7.374429
C15278,7.6533,7.403781,7.629868
C11151,0.58938676,5.1439176,6.335226
C12723,4.6117725,8.070329,6.77767
C16710,4.3693147,2.2317557,6.043419
C15860,4.2358613,7.4299374,4.700341
C18515,7.6459436,4.7545414,8.014253
C16946,0.062009897,4.5600233,7.394295
C12371,-0.024106234,4.117828,6.227371
C15739,7.423387,7.292418,8.154573
C10263,0.7067196,6.3734007,6.431227
C14972,4.0263443,2.7366812,6.12087
C13366,5.563083,2.578425,5.9861183
C15376,4.666444,7.6018534,7.155648
C15791,5.1853914,3.084307,5.727118
C15778,8.018164,4.788166,8.078938
C16932,3.8387566,7.1675553,5.9608574
C15875,3.8241808,11.798371,5.107506
C15505,4.677161,2.5852187,5.936313
C12665,2.9031081,5.846465,5.775362
C16901,3.668677,8.015342,7.6704597
C10314,5.251683,3.9789312,5.735524
C17451,4.166311,2.4709933,6.0364676
C15159,3.6190202,7.612967,8.979835
C17491,7.6915545,7.7609444,7.1830254
C15677,-0.8193579,4.940355,8.283626
C14327,3.6468146,5.2667503,4.802214
C11484,4.3160524,7.4126782,6.5612354
C16290,1.4919413,2.7626765,10.062777
C16541,1.6358215,5.361519,6.602039
C10388,3.6802118,7.9511557,8.913566
C11931,-0.13357167,4.515315,4.9773026
C19155,3.7303257,2.585455,10.5874605
C15923,4.3039947,7.546632,8.85763
C19135,3.1715052,3.058438,10.62669
C11712,7.056591,6.701688,6.8795633
C10783,0.38322955,7.0540695,8.152123
C14193,-0.21991524,4.61017,6.0747175
C15136,0.4644029,5.687143,9.024183
C14297,5.7833514,2.2984045,6.289079
C10301,5.8559966,6.7977667,9.453867
C12306,3.6825585,5.6962733,7.5297155
C14712,5.0906906,6.516113,8.81999
C13239,3.325224,8.546744,6.6760983
C12184,0.5980434,4.557919,5.428219
C15044,1.1194175,5.4697285,6.1386204
C15718,-0.07797647,4.853124,6.1228437
C10523,4.598283,7.9145694,9.587661
C15339,4.2632713,7.7293425,8.485597
C15131,4.6514826,9.096025,5.799374
C17834,7.045016,7.8395653,6.5877705
C11591,4.3945894,8.544806,6.770182
C15034,0.17572302,6.207071,7.2730427
C11255,0.38279948,6.7213855,8.178715
C18579,3.5973592,3.337913,10.573475
C18327,7.761825,5.8734555,7.210141
C10699,4.8958435,8.004385,6.982641
C16527,6.0494704,6.03347,9.496795
C15259,6.4697924,3.132168,6.627555
C12971,0.08610052,6.284168,7.5398817
C12946,0.3707477,5.7385616,8.640473
C15796,2.5196843,7.9480467,6.8573194
C18754,6.5756006,3.948332,5.6954093
C11512,0.2959471,6.167222,6.9686475
C14156,2.9168203,5.9995008,4.75871
C17787,3.5445664,5.635599,7.0489416
C11236,1.1574339,4.6571097,6.1496735
C17985,1.6366122,2.581719,9.913291
C12335,0.41517887,3.5744267,4.2080555
C10436,-0.6562707,4.301706,5.9337335
C10527,8.061046,6.288612,7.635361
C16625,2.586238,8.143037,6.5421066
C12699,4.3348646,6.5673213,5.299787
C11635,4.9390993,7.818228,9.563731
C10528,4.15551,8.683357,5.5403953
C18635,4.0832987,2.469309,6.035911
C12478,5.549127,8.5863085,6.3000865
C16281,0.81021386,5.474858,4.123465
C17359,0.33476624,4.629543,7.726858
C10646,4.9455624,2.8538349,5.97994
C12192,7.270361,6.266312,6.901137
C18485,2.7685292,2.0698152,9.836282
C15307,4.5525484,2.754967,6.031324
C14981,5.5611053,2.556108,5.974863
C16996,2.9201474,6.101812,5.3258767
C16894,7.7962623,7.0528364,7.502416
C10358,4.1906395,7.5784264,7.312865
C10826,7.4428535,7.4465265,7.959323
C15792,3.5646603,6.8642063,5.904422
C12911,-0.87567455,4.4991045,7.890562
C19134,2.9153383,3.1732416,10.574868
C18554,4.5668483,2.1636636,6.0318456
C17665,3.6021256,3.3314166,10.584634
C18875,6.4356384,3.3646195,6.3304687
C10323,4.255053,7.6956296,8.777271
C16677,3.5970724,7.1824865,8.018461
C10773,4.2004466,5.4786553,5.7220263
C10819,3.5341775,6.793085,5.8475575
C12550,3.9269848,5.443111,7.6793666
C12087,5.090632,7.6908545,9.527963
C13643,4.0007925,8.491382,5.4564476
C12644,1.0671259,5.1421084,6.2213764
C13475,2.9323661,6.787373,8.014547
C15705,4.267818,6.9065638,8.0858965
C18725,4.7770114,8.328732,7.610848
C15501,0.6697817,5.8802714,8.306294
C17454,-0.2750873,4.9094267,6.633041
C17837,0.9185333,5.795019,5.7759547
C10270,0.27679318,4.114885,6.2213063
C12230,0.40470263,4.076634,6.3917074
C18410,6.382899,3.2775824,6.502685
C10392,0.50120693,7.1637087,7.9910755
C14990,1.5611326,7.32784,7.5299053
C13815,4.678844,5.625306,5.5779204
C11974,4.2746205,8.298002,9.329159
C19126,3.5051281,2.6189637,10.528375
C10624,3.57174,7.0129805,4.4930787
C10047,3.890868,11.637172,5.202452
C11492,5.0357037,7.614172,9.604931
C11706,-0.6156482,5.340082,8.817122
C12776,0.7201226,5.5742598,7.938893
C18029,4.5603437,9.054678,5.779574
C11955,4.2528353,8.220566,9.232484
C12007,1.7178664,7.7774596,7.720029
C12479,4.548188,7.7615237,9.057161
C15453,7.3014607,7.408327,7.652051
C18977,0.005620703,4.7189,6.7705317
C13531,6.2980733,5.756236,9.021574
C12029,0.00025603146,4.64588,5.015253
C13002,0.17747922,6.162131,9.072469
C15842,0.6292797,5.4042563,4.155453
C13950,4.115058,5.466538,5.587319
C14452,3.0353413,7.667562,5.749159
C11653,0.18735453,5.1992164,7.359547
C17043,2.8499641,6.083553,4.9069777
C11438,3.412821,5.6173577,6.4515095
C17326,0.8160299,5.001605,7.7640424
C14201,4.390924,7.464098,6.875387
C17701,4.1529074,6.101818,7.9235907
C13380,3.9063783,11.623157,5.2116637
C10442,1.0296308,5.255262,6.1585274
C15125,5.8456426,6.7900023,9.425011
C18232,4.9631863,8.452717,5.637569
C10425,1.3032644,5.243631,5.6216445
C18300,3.2862768,3.2576478,10.441462
C18092,5.7590356,2.253375,7.0799356
C13655,0.53481406,5.6907187,9.099864
C12560,3.2648396,5.6195836,4.9131703
C14214,0.1497936,4.034682,6.3433256
C10808,3.1962686,6.0721416,7.818697
C16322,4.2761455,7.7093396,8.24758
C14032,0.61434853,7.1080875,7.708096
C16278,0.18851687,4.023662,7.115839
C10218,0.38133055,6.368861,8.749706
C12561,0.99114174,3.475088,10.076819
C16245,0.13121292,6.4425836,7.570331
C16575,3.69267,5.662755,7.697356
C16010,2.7355418,5.875134,5.5006595
C17281,7.9758296,4.787201,8.070798
C11084,-0.68188524,4.21873,5.878165
C19041,3.7704859,5.590527,6.759774
C14359,-0.033057585,5.3645782,7.799301
C18256,5.398056,8.47712,6.5180655
C14570,5.9036,7.548538,8.868698
C18771,2.8977988,8.104216,6.3594565
C12035,3.8028011,7.969693,5.303015
C13624,7.920958,4.7099037,8.05779
C12165,7.6096044,5.9481378,7.0361342
C11550,3.9210854,7.0042243,6.44543
C11146,0.7863836,7.169179,7.6440625
C18170,5.363913,8.996064,5.8277235
C14048,4.6577024,7.890208,9.606935
C10678,4.192095,7.9810715,9.205384
C17500,-0.61775714,5.3343596,8.820188
C12810,3.945523,6.9775887,6.8301606
C10251,4.2220483,7.4903374,9.140244
C11855,0.41813216,7.019072,7.8151164
C11758,4.0738277,7.37183,8.570194
C13968,3.4856772,8.040567,7.682119
C15712,3.4713812,2.8842676,10.697912
C14219,0.15137145,6.5684547,8.47111
C11549,3.9639628,7.431737,8.439953
C12835,0.8745714,5.0123982,7.694587
C13728,3.8799536,2.7054567,10.661177
C17089,-0.2989387,4.6076236,8.630337
C12246,7.408988,3.3806152,4.855745
C14248,-0.51230836,5.2595634,8.631337
C17905,-0.64809495,4.938486,8.515662
C15030,8.057517,5.143623,7.924446
C15844,6.4021797,3.697135,5.6725025
C10732,3.31672,5.7355814,6.1075883
C11934,0.38397184,4.0236454,6.0639663
C14767,4.986315,9.057307,5.8607097
C15930,4.010352,7.391138,4.4725
C14786,7.715915,7.7470613,7.2703385
C15609,3.4914868,3.7254007,10.175601
C18607,4.919674,8.979737,6.5202394
C14391,0.4940529,5.1438684,8.10488
C16177,-0.063472226,4.7817984,6.3552103
C16066,-0.19229682,4.012562,5.212332
C14365,6.9988847,6.4530125,7.1224275
C17736,7.41485,5.9615026,6.8910713
C10589,4.107281,8.076758,8.356242
C15869,3.604031,6.7481575,5.756237
C18157,5.046937,8.862972,6.8577538
C13255,0.3219208,6.7751584,7.6003666
C10666,4.8873596,7.155224,8.279152
C13634,2.867235,2.0775285,9.8778105
C19127,1.4970319,2.5735843,10.196129
C12858,2.9281793,6.6949706,7.951458
C10529,4.6661406,7.888123,9.60054
C16160,3.908579,5.461165,5.494905
C12027,3.9152899,5.6486506,8.149187
C16598,0.48775396,5.5859036,6.8411016
C11586,6.9824486,7.0630527,7.7195454
C10336,6.989662,7.9808292,6.4920573
C16425,4.4496603,2.6897311,6.311165
C12411,1.364763,5.276952,6.294498
C17480,-0.5793469,4.791838,7.859496
C16708,5.521337,8.817177,5.7046943
C18292,3.556136,6.828845,7.708886
C12307,1.8724964,2.283104,9.59328
C16591,4.2379217,9.449674,6.002154
C16108,0.43693057,5.0438676,8.133528
C15443,4.270213,5.6989326,8.362379
C18885,1.0819823,2.9963686,10.177524
C17296,5.9885635,2.3316379,6.6725483
C15427,7.9515996,4.7710657,8.067635
C10895,3.2946308,8.53292,6.4898033
C14799,4.1735077,6.9734755,7.7173896
C18401,4.6498857,7.681657,6.595198
C13492,2.7188296,5.904264,4.7688727
C14834,3.4597085,6.83117,7.9685245
C12897,1.0351026,4.8755064,8.13799
C16417,6.5313797,3.5678596,6.2345023
C17453,5.9761114,1.5412326,5.918735
C10383,1.6753238,7.7454143,7.791559
C14546,-0.122275785,4.729197,6.060061
C14686,0.84400845,5.8559465,5.6918473
C17208,7.004943,4.9705534,7.4974174
C12616,0.4257467,5.206189,5.122297
C17839,0.37738666,3.6039014,4.6984305
C16836,5.1803308,2.3740194,6.443694
C17815,7.51276,7.577789,8.067093
C17237,4.633501,7.8961086,9.595061
C18993,4.2299795,9.437931,5.9558134
C12437,2.7326233,7.4484186,6.744683
C11406,4.1010904,6.470595,8.281888
C10943,7.669754,5.9350805,7.1572285
C18189,6.6957493,4.06316,5.741283
C14732,7.9656754,7.2557335,7.882504
C15344,0.2823228,5.10024,8.445382
C13562,7.414146,7.3620296,7.950005
C14859,4.2049713,2.785207,6.6849766
C17684,3.845134,5.651844,6.8400598
C10998,7.854261,7.3898025,7.457259
C13945,0.36225453,5.065081,8.202678
C11471,5.242526,7.5845833,9.459517
C10127,4.914906,8.274688,8.637889
C10501,4.1904373,5.3629336,5.211866
C10689,3.6070905,6.5276017,8.374259
C19099,0.89756393,3.1892009,10.073556
C13717,0.249501,5.9718404,7.7594934
C13263,5.2341657,8.826556,5.591119
C16492,4.1957197,7.4047027,7.3170667
C13077,5.079999,7.6236715,9.576571
C16426,-0.5066567,5.326066,7.4133344
C12855,6.2000585,5.9979286,9.366481
C10455,2.8673005,6.1298323,7.810659
C11425,3.7256963,6.638182,5.6398745
C14550,5.0952725,6.7669687,8.767209
C16523,2.6039004,5.708318,6.6868577
C14514,5.5159717,2.0791192,6.3115954
C11491,3.5471232,6.0164742,8.087793
C16122,1.6402847,2.6746435,9.968047
C14149,7.651318,5.9785247,7.070894
C11527,4.0821614,7.2293525,8.675903
C18366,2.423858,7.8871474,7.025915
C11216,3.2764313,5.729089,5.8681474
C15631,4.4757066,8.173463,6.9756265
C16070,2.3664339,2.6324878,9.921517
C18702,6.6135736,3.690391,6.1790895
C13635,-0.4242202,5.5807586,7.39577
C18770,5.2204933,9.053895,5.8119583
C14409,4.237811,8.191077,8.748921
C12977,4.048473,6.947908,5.054223
C12746,0.4371788,7.019632,7.7661295
C18667,3.4673607,3.6009562,10.343437
C10290,4.8557024,8.121059,6.962125
C13834,5.9079328,2.2488265,6.496936
C15516,4.9231315,8.4553795,5.293708
C15991,2.6846251,2.1136212,9.977672
C12645,0.18191083,5.894698,8.779787
C15751,2.895232,5.927487,4.415845
C11137,7.78648,7.0210037,7.4783506
C10592,4.8225684,5.2890058,5.607972
C11750,6.472089,3.7499359,5.634237
C18971,-0.09232973,4.121024,5.29849
C13784,4.3082395,7.579648,7.0962677
C18512,7.7469163,7.7490897,7.1622334
C17799,-0.7970755,4.3386326,6.721223
C14736,3.9318528,6.5170937,8.41619
C10601,0.99604857,7.090229,7.624162
C10061,0.5320724,6.6153936,7.0685115
C10816,1.8787804,2.413456,9.784095
C16389,5.0829906,7.77978,9.243143
C17243,6.898305,7.3821177,6.5718904
C13220,4.7030706,8.449171,6.6291294
C16363,4.8504543,8.440839,6.722428
C15356,2.8251324,2.051247,9.934993
C14927,2.491552,8.107193,6.691207
C15904,6.167822,7.8874726,8.278972
C17114,3.7164629,5.5597296,6.824932
C19063,4.2126327,3.191696,10.84085
C14806,5.6076164,2.368152,7.2195716
C17786,4.379336,6.4793983,8.236675
C10346,0.87541795,4.959448,7.8485665
C17274,7.4320135,3.3670526,4.83275
C16647,2.91317,7.7568398,6.59056
C14408,3.2439382,5.7636685,6.183276
C15021,5.9032483,2.2647264,6.5021424
C10486,5.2089024,7.9708166,6.6719246
C10190,4.477231,5.500347,5.6028028
C13668,1.5455092,2.886936,9.635624
C18893,5.367694,9.035381,6.068183
C10435,3.1115725,8.012358,6.150648
C12423,3.1783879,5.877153,6.2374887
C10577,2.0413036,5.633089,6.980411
C11443,0.28177255,4.8228326,6.0632463
C11430,3.8596768,5.8222156,7.078349
C13584,4.2229238,5.367967,5.247161
C14071,4.298161,8.477069,5.361408
C11820,0.35154426,5.667139,8.876947
C13521,4.1662855,2.62649,6.102169
C10308,0.4170045,6.8920126,7.585162
C10459,4.4663258,7.6671934,5.1367965
C10806,4.488968,7.4677424,8.119704
C11157,0.13098776,5.2555537,6.522737
C13979,2.6069605,5.8376327,4.9376135
C14382,3.6587667,8.091232,8.045475
C18801,1.2164421,2.9316587,10.172694
C11983,2.8249292,7.917678,6.5547924
C10681,4.5651464,8.006437,9.026808
C16392,1.90577,7.587585,7.788159
C12299,0.2602844,3.4931805,4.5360956
C14682,-0.6852469,4.7414904,7.8171763
C12924,7.033423,3.6760442,5.2512774
C12611,2.4385579,5.803522,6.910957
C18313,5.924344,8.081319,8.113524
C16887,3.8997252,7.1989703,4.4282475
C12614,4.2837996,2.680265,6.3890944
C13921,2.65546,7.514147,6.775331
C19081,1.1094925,3.832707,9.90342
C12531,4.519328,6.8170276,8.407468
C12653,1.8136532,7.899032,7.538648
C17698,-0.54057795,4.3176155,6.472639
C18987,2.4985662,2.2656589,9.76067
C17956,-0.07932903,4.8366127,6.768431
C12837,3.333914,6.1164517,7.949853
C17487,0.788625,3.1835067,9.953076
C13229,1.8083419,7.8743587,7.5975194
C10582,-0.4046522,5.840264,7.866999
C18355,4.440385,8.666237,5.4207826
C13128,0.93905854,5.0835786,7.955558
C11417,3.608837,5.684158,5.739948
C16834,6.7011786,7.8958383,7.760468
C10939,2.9094472,5.8032684,5.577719
C18380,-0.4045054,5.003266,8.619447
C11481,4.924076,8.231675,9.015295
C17908,6.4049873,3.9225364,5.6327386
C15490,3.1408858,7.674037,8.736185
C15445,0.42916188,6.8960676,7.607423
C17411,2.7858284,7.9960947,6.3031797
C18108,0.5912878,4.673231,7.546165
C10959,5.775664,7.086329,9.292807
C15036,6.206679,6.1046576,9.408067
C12544,1.2879444,7.3268585,7.553439
C10016,1.5427462,7.572018,7.6805806
C10149,0.61636156,7.1872983,7.9378476
C17439,3.1349583,8.424699,6.551103
C12436,5.008827,7.765149,9.570452
C17266,3.9835398,5.467485,5.8588963
C18791,7.4084535,7.6777825,7.9759264
C11204,3.7984247,5.810036,6.9991145
C14798,4.17764,5.371598,5.1731386
C13363,0.9223074,6.716155,8.597118
C14237,4.969259,2.0144265,6.07341
C15657,5.661902,1.9436626,6.1545167
C11248,5.6891127,2.256413,6.942459
C13244,3.8379486,5.7576427,8.111818
C11408,4.452596,8.711317,6.500815
C14826,2.219213,2.4100516,10.123492
C11256,6.0290356,6.2995496,9.5705
C11938,4.4913077,6.6747885,5.4896035
C15095,2.7706175,5.909,4.6204677
C17280,4.1850266,7.399744,4.670408
C14358,5.895569,7.0468373,9.118218
C17724,4.000981,7.1109905,8.6322365
C18929,1.8717772,2.328302,9.641179
C17562,8.032508,5.735377,7.6380563
C11213,-0.21947218,4.22884,5.067535
C10603,4.2915483,5.3603673,5.2527394
C12250,3.3446603,6.1769385,7.9986525
C18589,1.8363606,2.3815932,9.774018
C13303,0.39221194,7.1025286,8.142588
C17328,4.8518724,2.9536796,5.8968935
C11894,7.346671,5.8563194,6.866679
C16832,3.8050365,5.5793867,7.5161858
C14916,-0.9130969,4.3316936,6.7522793
C16568,0.13465686,5.48492,8.530379
C11920,4.5277987,5.260381,5.356946
C13821,2.5174077,5.8389153,5.5859566
C13627,3.6544108,7.0547895,8.345571
C12762,0.8295356,6.018867,7.9420557
C18743,6.590331,3.6777809,6.1700783
C13761,3.8296843,5.767135,8.15996
C17060,-0.61309785,4.716289,8.439081
C13211,4.184963,9.559109,6.076893
C10400,3.8214157,11.817785,5.0946565
C16367,2.794898,5.885213,4.566911
C11067,-0.7996673,5.024483,8.426871
C16424,5.9752865,8.019844,8.243263
C12562,0.15231524,6.4361153,7.4896417
C12357,4.1859155,7.46899,7.370232
C12705,4.335663,6.8873563,8.5034
C13826,0.47785375,5.5691156,6.8740106
C17971,3.9349728,7.0465536,5.0489407
C13147,3.9044285,5.6535974,8.150416
C14220,2.8155274,5.7780843,5.4958596
C10965,3.1958437,7.865068,7.1224236
C13895,5.8927073,1.7486548,6.271981
C10718,4.266634,5.4496584,5.6367917
C19012,8.033131,7.1398206,7.8071213
C11953,6.9525204,6.422333,7.1426587
C12339,2.0124078,2.1303086,9.682643
C15459,3.6455936,8.725251,6.585045
C10860,0.98529774,3.6843545,9.807586
C18335,7.682785,4.7282424,8.049604
C17891,0.22811997,5.4554296,7.8694253
C17197,5.4358716,2.930557,5.864668
C18389,5.866123,1.5106975,6.0466447
C10046,3.4752333,7.5579276,7.8637357
C13191,5.450909,8.601761,6.063946
C14302,7.0355268,7.534356,6.643654
C13101,-0.14961243,4.469586,5.0152264
C14719,4.054817,3.094707,10.829703
C10232,3.2695456,7.201715,8.3860855
C18323,7.3079405,3.5072448,4.9559455
C11231,4.187521,7.1390476,6.59105
C16283,0.93329376,3.3069127,10.128167
C10868,7.537892,7.3723216,7.762894
C14263,7.00837,6.7071147,6.9436126
C11738,3.8172948,11.827821,5.0866814
C17421,5.340634,8.9605,6.131128
C13148,4.2029133,7.127175,7.5057545
C17881,0.2931206,3.9519727,5.875702
C17048,7.9926853,6.811686,7.6422
C10065,5.5908675,1.7571964,6.0362754
C13182,8.028939,4.792524,8.078681
C10642,3.4286044,8.618878,6.5850987
C15102,5.820648,1.6278385,6.1225367
C17767,-0.09529596,4.102876,5.1761765
C10236,3.76147,7.502692,7.7698474
C15129,5.570457,2.161282,5.982727
C17027,3.032664,5.808321,6.625501
C16247,4.04063,7.9809604,8.383384
C13288,5.624493,6.898636,9.503512
C15104,5.7104526,7.044794,9.39461
C14192,4.3948417,7.432492,6.5730157
C11003,0.5033186,6.310089,7.184828
C11865,3.6818588,5.602726,7.5585294
C12521,1.1307855,5.1754146,6.185689
C10958,6.9903197,6.920001,7.6880217
C14027,3.9956346,2.8488615,10.795118
C15285,0.05463878,5.7791715,7.6578026
C17072,0.6383757,5.9721103,8.495522
C14608,4.063233,7.4861608,4.539618
C12933,0.6092436,3.9725232,5.930854
C17450,0.51415557,5.7095146,9.088056
C17680,4.547539,9.053026,6.6844525
C11921,5.285234,8.939294,6.278686
C16069,0.42319688,5.7036495,9.064401
C14073,7.785864,4.658825,8.00972
C16388,4.150215,2.280402,6.0988474
C17656,3.8139958,6.9644976,4.6239038
C14216,0.4808428,4.75625,7.5398316
C10261,6.8353567,6.7280602,6.422469
C15684,1.034616,5.561423,5.8520536
C18976,2.9099925,6.01847,4.743961
C11849,1.3975734,5.361302,5.881263
C19060,3.1504693,2.7198596,10.497077
C12124,4.2754464,7.6902947,7.513111
C18910,8.052084,4.9082584,8.033195
C13136,4.2205467,5.569419,5.586147
C13555,4.215942,2.657265,6.4182415
C15941,-0.4797264,5.4716034,8.841255
C11964,3.9110613,7.257396,8.392892
C12829,4.491141,7.879265,9.091746
C12185,-0.3170183,4.618905,7.355577
C17340,6.54898,3.3764253,6.6246448
C14566,1.1636213,3.1802921,9.982562
C15375,2.6896758,2.0937939,10.028532
C12766,6.3092794,4.212677,5.554341
C15949,7.4253573,3.3724072,4.8391914
C14348,-0.80388427,4.956898,8.241791
C11985,0.021070564,6.1085763,8.900587
C15673,0.24128446,3.5277529,4.6044364
C10079,2.4033093,7.3693495,7.3270884
C12418,4.255948,8.339551,9.380207
C12424,2.9698555,6.2887797,7.1802664
C18571,-0.3683529,4.9518986,8.354194
C10446,0.9397108,5.0946465,7.776143
C15097,7.001809,7.757255,6.448671
C14464,7.155735,4.6970944,7.896358
C13882,3.4023042,5.800638,6.6053815
C17011,2.787011,5.8365245,5.326353
C18633,3.9831483,2.850612,10.826449
C17663,-0.09922091,4.3531723,6.2019815
C18528,2.3514562,3.3084064,10.493143
C18563,4.24648,6.48149,5.3504066
C16773,7.463045,7.8589783,7.459709
C18412,3.287887,5.769798,6.437935
C16963,5.547441,3.3343039,5.7214456
C10249,0.610904,5.8798156,8.283794
C10812,4.4030385,6.8527446,8.225751
C11400,6.3182464,3.1930916,6.3141885
C13155,5.5436163,1.9249403,6.0095906
C17463,5.344721,3.1299334,5.9410105
C11011,1.0441651,6.2368593,7.933847
C10838,1.8792636,7.8840137,7.555869
C12235,6.9254127,3.8887966,5.28484
C18536,0.12146394,5.869203,9.123797
C15903,4.3963437,5.196795,5.215152
C11652,0.5069489,3.8283758,5.9141345
C13027,0.4935654,4.7736692,7.9564204
C17868,6.8974843,7.310717,6.635449
C18521,7.9962487,7.2436585,7.916938
C13560,7.197489,7.1356764,7.8685455
C10711,2.673513,8.2345495,7.5962725
C16602,5.807991,7.710201,8.781137
C16236,3.8151999,6.6893506,8.105613
C11674,7.9702573,6.4176216,7.565443
C15900,0.27265006,5.169525,8.163631
C11532,4.1410933,7.3760123,8.572879
C12213,4.171168,6.3252316,8.329078
C11861,0.015609239,6.4234376,7.811388
C12161,3.1495357,8.003848,8.558455
C14974,3.6182828,5.6200337,5.6528306
C11403,2.679187,7.3925905,8.165316
C16585,4.8737407,4.3470387,5.3904204
C16700,0.146393,6.133637,7.892911
C13971,3.824439,7.489415,8.427695
C18390,4.38097,2.6941526,6.460224
C13641,4.3236637,5.4472475,5.552421
C14637,5.5327926,8.781392,5.697681
C19097,2.7108948,3.096071,10.288567
C14461,4.186341,7.2434525,8.134947
C11662,6.2481937,5.7954664,9.2150755
C18499,6.365763,4.1838584,5.5726743
C10516,3.2742527,6.0987167,7.9224143
C19011,8.020963,5.7813015,7.5998683
C13674,3.1709177,5.731034,5.366112
C12080,5.41049,2.436028,6.877181
C14928,5.8841877,2.374511,6.46937
C12401,3.6284544,5.240515,4.7646317
C10030,4.341296,6.666502,5.251554
C15824,1.8333118,7.9206996,7.533902
C19131,4.036728,2.9594836,10.853683
C19008,7.048428,6.4239135,7.031381
C13208,2.905875,7.79915,8.705997
C11128,7.516591,5.868811,6.9545903
C13340,3.9273813,6.9909925,6.4763913
C10130,0.36038092,7.0833955,8.197938
C18496,3.1638482,3.2096293,10.512949
C17263,5.6315775,8.694316,5.811172
C17804,3.2035556,6.008091,7.5162654
C16094,5.947909,1.5004557,6.139438
C19039,6.437818,3.5990722,5.6638517
C12369,-0.40752724,4.8805594,7.9244647
C16455,4.4575853,9.006816,5.7882276
C11605,7.671739,7.2795033,7.673891
C18387,0.68924236,4.230773,6.131466
C10623,4.117755,6.0276327,7.9880857
C12189,-0.8873469,4.347342,6.919805
C11463,3.854884,8.291623,8.488041
C14817,8.031165,4.776893,8.077076
C13764,3.7132583,8.801785,6.887442
C15812,3.9205823,7.153522,6.1452703
C15257,3.6098285,7.17307,4.5312037
C18530,0.53868073,5.892186,8.572334
C18015,2.3118951,2.4002976,9.581151
C14813,0.07860669,4.6979356,5.178034
C12266,4.2128105,9.354814,6.375384
C18693,1.6222111,2.725247,9.882035
C15612,8.003432,5.9504437,7.54773
C10752,4.999739,8.262241,8.680936
C19136,2.0717916,2.5245442,10.099666
C14042,0.7290493,5.5669665,5.3166695
C10837,5.04443,3.9616916,5.5498166
C14447,5.851487,6.144723,9.545788
C16815,5.8594913,7.001071,9.25725
C10992,2.9900594,5.9475436,4.722588
C13515,2.950683,6.02134,4.7629967
C15283,5.9136744,1.4967262,6.045815
C14751,8.010645,6.350404,7.6329093
C10839,0.9721888,6.0605464,7.97414
C18166,1.8644753,2.3155205,9.605835
C10865,3.000014,7.832322,6.4930725
C16814,2.6092315,5.8406167,5.5706897
C12497,3.817571,11.827676,5.0875163
C15266,0.4832882,4.864459,5.9256344
C16573,3.5922468,5.3017206,4.737196
C11279,5.348238,2.9038005,5.8246713
C11269,-0.035661828,5.9594483,8.960398
C16514,4.919655,4.209454,5.427767
C16548,5.8159623,2.3365376,6.745566
C14334,5.5590386,7.7165885,8.242521
C13675,-0.23813531,5.916419,8.553118
C14458,3.698635,5.5865216,7.546637
C13310,2.2621684,5.8636985,4.8270054
C16098,3.293792,5.774376,6.6545835
